Tracker ID: 1, Class: spoon,  Coordinates: (426, 570, 592, 629), Centroids: 509.0
Tracker ID: 4, Class: person,  Coordinates: (512, 160, 855, 636), Centroids: 683.5
Tracker ID: 21, Class: knife,  Coordinates: (214, 517, 451, 558), Centroids: 332.5
Tracker ID: 22, Class: spoon,  Coordinates: (428, 582, 543, 628), Centroids: 485.5
Tracker ID: 4, Class: person,  Coordinates: (506, 159, 850, 637), Centroids: 678.0
Tracker ID: 4, Class: person,  Coordinates: (506, 159, 850, 637), Centroids: 678.0
Tracker ID: 21, Class: knife,  Coordinates: (213, 516, 453, 558), Centroids: 333.0
Tracker ID: 4, Class: person,  Coordinates: (506, 159, 850, 637), Centroids: 678.0
Tracker ID: 21, Class: knife,  Coordinates: (213, 516, 453, 558), Centroids: 333.0
Tracker ID: 22, Class: spoon,  Coordinates: (426, 582, 548, 630), Centroids: 487.0
Tracker ID: 4, Class: person,  Coordinates: (504, 159, 849, 637), Centroids: 676.5
Tracker ID: 4, Class: person,  Coordinates: (504, 159, 849, 637), Centroids: 676.5
Tracker ID: 21, Class: knife,  Coordinates: (213, 516, 453, 558), Centroids: 333.0
Tracker ID: 4, Class: person,  Coordinates: (504, 159, 849, 637), Centroids: 676.5
Tracker ID: 21, Class: knife,  Coordinates: (213, 516, 453, 558), Centroids: 333.0
Tracker ID: 22, Class: spoon,  Coordinates: (423, 582, 552, 631), Centroids: 487.5
Tracker ID: 4, Class: person,  Coordinates: (503, 160, 848, 637), Centroids: 675.5
Tracker ID: 4, Class: person,  Coordinates: (503, 160, 848, 637), Centroids: 675.5
Tracker ID: 21, Class: knife,  Coordinates: (214, 516, 451, 558), Centroids: 332.5
Tracker ID: 4, Class: person,  Coordinates: (503, 160, 848, 637), Centroids: 675.5
Tracker ID: 21, Class: knife,  Coordinates: (214, 516, 451, 558), Centroids: 332.5
Tracker ID: 22, Class: spoon,  Coordinates: (423, 581, 553, 630), Centroids: 488.0
Tracker ID: 4, Class: person,  Coordinates: (506, 160, 852, 638), Centroids: 679.0
Tracker ID: 4, Class: person,  Coordinates: (506, 160, 852, 638), Centroids: 679.0
Tracker ID: 21, Class: knife,  Coordinates: (214, 518, 440, 557), Centroids: 327.0
Tracker ID: 4, Class: person,  Coordinates: (506, 160, 852, 638), Centroids: 679.0
Tracker ID: 21, Class: knife,  Coordinates: (214, 518, 440, 557), Centroids: 327.0
Tracker ID: 22, Class: spoon,  Coordinates: (422, 579, 565, 631), Centroids: 493.5
Tracker ID: 4, Class: person,  Coordinates: (508, 159, 854, 638), Centroids: 681.0
Tracker ID: 4, Class: person,  Coordinates: (508, 159, 854, 638), Centroids: 681.0
Tracker ID: 21, Class: knife,  Coordinates: (213, 518, 436, 557), Centroids: 324.5
Tracker ID: 4, Class: person,  Coordinates: (508, 159, 854, 638), Centroids: 681.0
Tracker ID: 21, Class: knife,  Coordinates: (213, 518, 436, 557), Centroids: 324.5
Tracker ID: 22, Class: spoon,  Coordinates: (420, 578, 570, 632), Centroids: 495.0
Tracker ID: 4, Class: person,  Coordinates: (507, 159, 853, 638), Centroids: 680.0
Tracker ID: 4, Class: person,  Coordinates: (507, 159, 853, 638), Centroids: 680.0
Tracker ID: 21, Class: knife,  Coordinates: (212, 518, 435, 557), Centroids: 323.5
Tracker ID: 4, Class: person,  Coordinates: (507, 159, 853, 638), Centroids: 680.0
Tracker ID: 21, Class: knife,  Coordinates: (212, 518, 435, 557), Centroids: 323.5
Tracker ID: 22, Class: spoon,  Coordinates: (424, 577, 574, 630), Centroids: 499.0
Tracker ID: 4, Class: person,  Coordinates: (510, 159, 856, 639), Centroids: 683.0
Tracker ID: 4, Class: person,  Coordinates: (510, 159, 856, 639), Centroids: 683.0
Tracker ID: 21, Class: knife,  Coordinates: (210, 518, 436, 556), Centroids: 323.0
Tracker ID: 4, Class: person,  Coordinates: (510, 159, 856, 639), Centroids: 683.0
Tracker ID: 21, Class: knife,  Coordinates: (210, 518, 436, 556), Centroids: 323.0
Tracker ID: 22, Class: spoon,  Coordinates: (425, 577, 578, 629), Centroids: 501.5
Tracker ID: 4, Class: person,  Coordinates: (512, 159, 856, 639), Centroids: 684.0
Tracker ID: 4, Class: person,  Coordinates: (512, 159, 856, 639), Centroids: 684.0
Tracker ID: 21, Class: knife,  Coordinates: (209, 518, 437, 556), Centroids: 323.0
Tracker ID: 4, Class: person,  Coordinates: (512, 159, 856, 639), Centroids: 684.0
Tracker ID: 21, Class: knife,  Coordinates: (209, 518, 437, 556), Centroids: 323.0
Tracker ID: 22, Class: spoon,  Coordinates: (425, 577, 581, 629), Centroids: 503.0
Tracker ID: 4, Class: person,  Coordinates: (510, 159, 854, 638), Centroids: 682.0
Tracker ID: 4, Class: person,  Coordinates: (510, 159, 854, 638), Centroids: 682.0
Tracker ID: 21, Class: knife,  Coordinates: (209, 518, 438, 556), Centroids: 323.5
Tracker ID: 4, Class: person,  Coordinates: (510, 159, 854, 638), Centroids: 682.0
Tracker ID: 21, Class: knife,  Coordinates: (209, 518, 438, 556), Centroids: 323.5
Tracker ID: 22, Class: spoon,  Coordinates: (424, 578, 584, 630), Centroids: 504.0
Tracker ID: 4, Class: person,  Coordinates: (510, 161, 853, 638), Centroids: 681.5
Tracker ID: 4, Class: person,  Coordinates: (510, 161, 853, 638), Centroids: 681.5
Tracker ID: 21, Class: knife,  Coordinates: (210, 516, 449, 557), Centroids: 329.5
Tracker ID: 4, Class: person,  Coordinates: (510, 161, 853, 638), Centroids: 681.5
Tracker ID: 21, Class: knife,  Coordinates: (210, 516, 449, 557), Centroids: 329.5
Tracker ID: 22, Class: spoon,  Coordinates: (424, 578, 584, 629), Centroids: 504.0
Tracker ID: 4, Class: person,  Coordinates: (509, 161, 852, 638), Centroids: 680.5
Tracker ID: 4, Class: person,  Coordinates: (509, 161, 852, 638), Centroids: 680.5
Tracker ID: 21, Class: knife,  Coordinates: (210, 516, 453, 557), Centroids: 331.5
Tracker ID: 4, Class: person,  Coordinates: (509, 161, 852, 638), Centroids: 680.5
Tracker ID: 21, Class: knife,  Coordinates: (210, 516, 453, 557), Centroids: 331.5
Tracker ID: 22, Class: spoon,  Coordinates: (423, 579, 585, 629), Centroids: 504.0
Tracker ID: 4, Class: person,  Coordinates: (510, 162, 852, 638), Centroids: 681.0
Tracker ID: 4, Class: person,  Coordinates: (510, 162, 852, 638), Centroids: 681.0
Tracker ID: 21, Class: knife,  Coordinates: (211, 516, 455, 557), Centroids: 333.0
Tracker ID: 4, Class: person,  Coordinates: (510, 162, 852, 638), Centroids: 681.0
Tracker ID: 21, Class: knife,  Coordinates: (211, 516, 455, 557), Centroids: 333.0
Tracker ID: 22, Class: spoon,  Coordinates: (418, 579, 590, 631), Centroids: 504.0
Tracker ID: 4, Class: person,  Coordinates: (510, 162, 853, 637), Centroids: 681.5
Tracker ID: 4, Class: person,  Coordinates: (510, 162, 853, 637), Centroids: 681.5
Tracker ID: 21, Class: knife,  Coordinates: (211, 515, 455, 558), Centroids: 333.0
Tracker ID: 4, Class: person,  Coordinates: (510, 162, 853, 637), Centroids: 681.5
Tracker ID: 21, Class: knife,  Coordinates: (211, 515, 455, 558), Centroids: 333.0
Tracker ID: 22, Class: spoon,  Coordinates: (416, 579, 593, 632), Centroids: 504.5
Tracker ID: 4, Class: person,  Coordinates: (513, 163, 855, 637), Centroids: 684.0
Tracker ID: 4, Class: person,  Coordinates: (513, 163, 855, 637), Centroids: 684.0
Tracker ID: 21, Class: knife,  Coordinates: (210, 517, 444, 557), Centroids: 327.0
Tracker ID: 4, Class: person,  Coordinates: (513, 163, 855, 637), Centroids: 684.0
Tracker ID: 21, Class: knife,  Coordinates: (210, 517, 444, 557), Centroids: 327.0
Tracker ID: 22, Class: spoon,  Coordinates: (418, 579, 590, 630), Centroids: 504.0
Tracker ID: 4, Class: person,  Coordinates: (517, 163, 857, 637), Centroids: 687.0
Tracker ID: 4, Class: person,  Coordinates: (517, 163, 857, 637), Centroids: 687.0
Tracker ID: 21, Class: knife,  Coordinates: (213, 517, 449, 557), Centroids: 331.0
Tracker ID: 4, Class: person,  Coordinates: (517, 163, 857, 637), Centroids: 687.0
Tracker ID: 21, Class: knife,  Coordinates: (213, 517, 449, 557), Centroids: 331.0
Tracker ID: 22, Class: spoon,  Coordinates: (415, 579, 593, 631), Centroids: 504.0
Tracker ID: 4, Class: person,  Coordinates: (519, 164, 857, 637), Centroids: 688.0
Tracker ID: 4, Class: person,  Coordinates: (519, 164, 857, 637), Centroids: 688.0
Tracker ID: 21, Class: knife,  Coordinates: (211, 517, 442, 557), Centroids: 326.5
Tracker ID: 4, Class: person,  Coordinates: (519, 164, 857, 637), Centroids: 688.0
Tracker ID: 21, Class: knife,  Coordinates: (211, 517, 442, 557), Centroids: 326.5
Tracker ID: 22, Class: spoon,  Coordinates: (416, 579, 591, 629), Centroids: 503.5
Tracker ID: 4, Class: person,  Coordinates: (519, 164, 857, 637), Centroids: 688.0
Tracker ID: 4, Class: person,  Coordinates: (519, 164, 857, 637), Centroids: 688.0
Tracker ID: 21, Class: knife,  Coordinates: (213, 517, 448, 557), Centroids: 330.5
Tracker ID: 4, Class: person,  Coordinates: (519, 164, 857, 637), Centroids: 688.0
Tracker ID: 21, Class: knife,  Coordinates: (213, 517, 448, 557), Centroids: 330.5
Tracker ID: 22, Class: spoon,  Coordinates: (416, 579, 590, 628), Centroids: 503.0
Tracker ID: 4, Class: person,  Coordinates: (519, 163, 857, 637), Centroids: 688.0
Tracker ID: 4, Class: person,  Coordinates: (519, 163, 857, 637), Centroids: 688.0
Tracker ID: 21, Class: knife,  Coordinates: (214, 517, 450, 557), Centroids: 332.0
Tracker ID: 4, Class: person,  Coordinates: (519, 163, 857, 637), Centroids: 688.0
Tracker ID: 21, Class: knife,  Coordinates: (214, 517, 450, 557), Centroids: 332.0
Tracker ID: 22, Class: spoon,  Coordinates: (416, 579, 590, 628), Centroids: 503.0
Tracker ID: 4, Class: person,  Coordinates: (520, 163, 857, 637), Centroids: 688.5
Tracker ID: 4, Class: person,  Coordinates: (520, 163, 857, 637), Centroids: 688.5
Tracker ID: 21, Class: knife,  Coordinates: (215, 517, 450, 557), Centroids: 332.5
Tracker ID: 4, Class: person,  Coordinates: (520, 163, 857, 637), Centroids: 688.5
Tracker ID: 21, Class: knife,  Coordinates: (215, 517, 450, 557), Centroids: 332.5
Tracker ID: 22, Class: spoon,  Coordinates: (414, 579, 592, 628), Centroids: 503.0
Tracker ID: 4, Class: person,  Coordinates: (520, 163, 856, 637), Centroids: 688.0
Tracker ID: 4, Class: person,  Coordinates: (520, 163, 856, 637), Centroids: 688.0
Tracker ID: 21, Class: knife,  Coordinates: (215, 516, 450, 558), Centroids: 332.5
Tracker ID: 4, Class: person,  Coordinates: (520, 163, 856, 637), Centroids: 688.0
Tracker ID: 21, Class: knife,  Coordinates: (215, 516, 450, 558), Centroids: 332.5
Tracker ID: 22, Class: spoon,  Coordinates: (413, 579, 593, 628), Centroids: 503.0
Tracker ID: 4, Class: person,  Coordinates: (518, 163, 855, 638), Centroids: 686.5
Tracker ID: 4, Class: person,  Coordinates: (518, 163, 855, 638), Centroids: 686.5
Tracker ID: 21, Class: knife,  Coordinates: (215, 516, 450, 558), Centroids: 332.5
Tracker ID: 4, Class: person,  Coordinates: (518, 163, 855, 638), Centroids: 686.5
Tracker ID: 21, Class: knife,  Coordinates: (215, 516, 450, 558), Centroids: 332.5
Tracker ID: 22, Class: spoon,  Coordinates: (413, 579, 593, 628), Centroids: 503.0
Tracker ID: 4, Class: person,  Coordinates: (517, 163, 854, 638), Centroids: 685.5
Tracker ID: 4, Class: person,  Coordinates: (517, 163, 854, 638), Centroids: 685.5
Tracker ID: 21, Class: knife,  Coordinates: (215, 516, 449, 558), Centroids: 332.0
Tracker ID: 4, Class: person,  Coordinates: (517, 163, 854, 638), Centroids: 685.5
Tracker ID: 21, Class: knife,  Coordinates: (215, 516, 449, 558), Centroids: 332.0
Tracker ID: 22, Class: spoon,  Coordinates: (413, 579, 594, 627), Centroids: 503.5
Tracker ID: 4, Class: person,  Coordinates: (514, 163, 852, 638), Centroids: 683.0
Tracker ID: 4, Class: person,  Coordinates: (514, 163, 852, 638), Centroids: 683.0
Tracker ID: 21, Class: knife,  Coordinates: (216, 516, 449, 558), Centroids: 332.5
Tracker ID: 4, Class: person,  Coordinates: (514, 163, 852, 638), Centroids: 683.0
Tracker ID: 21, Class: knife,  Coordinates: (216, 516, 449, 558), Centroids: 332.5
Tracker ID: 22, Class: spoon,  Coordinates: (410, 579, 597, 629), Centroids: 503.5
Tracker ID: 4, Class: person,  Coordinates: (511, 163, 849, 638), Centroids: 680.0
Tracker ID: 4, Class: person,  Coordinates: (511, 163, 849, 638), Centroids: 680.0
Tracker ID: 21, Class: knife,  Coordinates: (216, 516, 449, 558), Centroids: 332.5
Tracker ID: 4, Class: person,  Coordinates: (511, 163, 849, 638), Centroids: 680.0
Tracker ID: 21, Class: knife,  Coordinates: (216, 516, 449, 558), Centroids: 332.5
Tracker ID: 22, Class: spoon,  Coordinates: (410, 579, 595, 628), Centroids: 502.5
Tracker ID: 4, Class: person,  Coordinates: (509, 163, 849, 638), Centroids: 679.0
Tracker ID: 4, Class: person,  Coordinates: (509, 163, 849, 638), Centroids: 679.0
Tracker ID: 21, Class: knife,  Coordinates: (216, 516, 449, 558), Centroids: 332.5
Tracker ID: 4, Class: person,  Coordinates: (509, 163, 849, 638), Centroids: 679.0
Tracker ID: 21, Class: knife,  Coordinates: (216, 516, 449, 558), Centroids: 332.5
Tracker ID: 22, Class: spoon,  Coordinates: (410, 579, 595, 628), Centroids: 502.5
Tracker ID: 4, Class: person,  Coordinates: (508, 163, 850, 638), Centroids: 679.0
Tracker ID: 4, Class: person,  Coordinates: (508, 163, 850, 638), Centroids: 679.0
Tracker ID: 21, Class: knife,  Coordinates: (216, 516, 448, 558), Centroids: 332.0
Tracker ID: 4, Class: person,  Coordinates: (508, 163, 850, 638), Centroids: 679.0
Tracker ID: 21, Class: knife,  Coordinates: (216, 516, 448, 558), Centroids: 332.0
Tracker ID: 22, Class: spoon,  Coordinates: (407, 579, 599, 629), Centroids: 503.0
Tracker ID: 4, Class: person,  Coordinates: (508, 163, 850, 638), Centroids: 679.0
Tracker ID: 4, Class: person,  Coordinates: (508, 163, 850, 638), Centroids: 679.0
Tracker ID: 21, Class: knife,  Coordinates: (216, 516, 448, 558), Centroids: 332.0
Tracker ID: 4, Class: person,  Coordinates: (508, 163, 850, 638), Centroids: 679.0
Tracker ID: 21, Class: knife,  Coordinates: (216, 516, 448, 558), Centroids: 332.0
Tracker ID: 22, Class: spoon,  Coordinates: (406, 579, 600, 630), Centroids: 503.0
Tracker ID: 4, Class: person,  Coordinates: (507, 162, 851, 639), Centroids: 679.0
Tracker ID: 4, Class: person,  Coordinates: (507, 162, 851, 639), Centroids: 679.0
Tracker ID: 21, Class: knife,  Coordinates: (215, 516, 450, 558), Centroids: 332.5
Tracker ID: 4, Class: person,  Coordinates: (507, 162, 851, 639), Centroids: 679.0
Tracker ID: 21, Class: knife,  Coordinates: (215, 516, 450, 558), Centroids: 332.5
Tracker ID: 22, Class: spoon,  Coordinates: (408, 579, 598, 629), Centroids: 503.0
Tracker ID: 4, Class: person,  Coordinates: (499, 162, 845, 638), Centroids: 672.0
Tracker ID: 4, Class: person,  Coordinates: (499, 162, 845, 638), Centroids: 672.0
Tracker ID: 21, Class: knife,  Coordinates: (216, 516, 448, 558), Centroids: 332.0
Tracker ID: 4, Class: person,  Coordinates: (499, 162, 845, 638), Centroids: 672.0
Tracker ID: 21, Class: knife,  Coordinates: (216, 516, 448, 558), Centroids: 332.0
Tracker ID: 22, Class: spoon,  Coordinates: (406, 579, 601, 631), Centroids: 503.5
Tracker ID: 4, Class: person,  Coordinates: (496, 162, 844, 638), Centroids: 670.0
Tracker ID: 4, Class: person,  Coordinates: (496, 162, 844, 638), Centroids: 670.0
Tracker ID: 21, Class: knife,  Coordinates: (217, 516, 447, 558), Centroids: 332.0
Tracker ID: 4, Class: person,  Coordinates: (496, 162, 844, 638), Centroids: 670.0
Tracker ID: 21, Class: knife,  Coordinates: (217, 516, 447, 558), Centroids: 332.0
Tracker ID: 22, Class: spoon,  Coordinates: (405, 580, 601, 631), Centroids: 503.0
Tracker ID: 4, Class: person,  Coordinates: (493, 162, 842, 637), Centroids: 667.5
Tracker ID: 4, Class: person,  Coordinates: (493, 162, 842, 637), Centroids: 667.5
Tracker ID: 21, Class: knife,  Coordinates: (215, 516, 449, 558), Centroids: 332.0
Tracker ID: 4, Class: person,  Coordinates: (493, 162, 842, 637), Centroids: 667.5
Tracker ID: 21, Class: knife,  Coordinates: (215, 516, 449, 558), Centroids: 332.0
Tracker ID: 22, Class: spoon,  Coordinates: (407, 580, 599, 630), Centroids: 503.0
Tracker ID: 4, Class: person,  Coordinates: (473, 158, 834, 641), Centroids: 653.5
Tracker ID: 4, Class: person,  Coordinates: (473, 158, 834, 641), Centroids: 653.5
Tracker ID: 21, Class: knife,  Coordinates: (215, 516, 449, 558), Centroids: 332.0
Tracker ID: 4, Class: person,  Coordinates: (473, 158, 834, 641), Centroids: 653.5
Tracker ID: 21, Class: knife,  Coordinates: (215, 516, 449, 558), Centroids: 332.0
Tracker ID: 22, Class: spoon,  Coordinates: (407, 580, 600, 630), Centroids: 503.5
Tracker ID: 4, Class: person,  Coordinates: (463, 157, 832, 643), Centroids: 647.5
Tracker ID: 4, Class: person,  Coordinates: (463, 157, 832, 643), Centroids: 647.5
Tracker ID: 21, Class: knife,  Coordinates: (215, 515, 449, 558), Centroids: 332.0
Tracker ID: 4, Class: person,  Coordinates: (463, 157, 832, 643), Centroids: 647.5
Tracker ID: 21, Class: knife,  Coordinates: (215, 515, 449, 558), Centroids: 332.0
Tracker ID: 22, Class: spoon,  Coordinates: (408, 580, 600, 630), Centroids: 504.0
Tracker ID: 4, Class: person,  Coordinates: (454, 155, 829, 643), Centroids: 641.5
Tracker ID: 4, Class: person,  Coordinates: (454, 155, 829, 643), Centroids: 641.5
Tracker ID: 21, Class: knife,  Coordinates: (239, 514, 491, 558), Centroids: 365.0
Tracker ID: 4, Class: person,  Coordinates: (454, 155, 829, 643), Centroids: 641.5
Tracker ID: 21, Class: knife,  Coordinates: (239, 514, 491, 558), Centroids: 365.0
Tracker ID: 22, Class: spoon,  Coordinates: (405, 580, 602, 632), Centroids: 503.5
Tracker ID: 4, Class: person,  Coordinates: (444, 154, 827, 644), Centroids: 635.5
Tracker ID: 4, Class: person,  Coordinates: (444, 154, 827, 644), Centroids: 635.5
Tracker ID: 21, Class: knife,  Coordinates: (222, 518, 454, 558), Centroids: 338.0
Tracker ID: 4, Class: person,  Coordinates: (444, 154, 827, 644), Centroids: 635.5
Tracker ID: 21, Class: knife,  Coordinates: (222, 518, 454, 558), Centroids: 338.0
Tracker ID: 22, Class: spoon,  Coordinates: (405, 580, 602, 632), Centroids: 503.5
Tracker ID: 4, Class: person,  Coordinates: (438, 154, 827, 644), Centroids: 632.5
Tracker ID: 4, Class: person,  Coordinates: (438, 154, 827, 644), Centroids: 632.5
Tracker ID: 21, Class: knife,  Coordinates: (215, 519, 439, 558), Centroids: 327.0
Tracker ID: 4, Class: person,  Coordinates: (438, 154, 827, 644), Centroids: 632.5
Tracker ID: 21, Class: knife,  Coordinates: (215, 519, 439, 558), Centroids: 327.0
Tracker ID: 22, Class: spoon,  Coordinates: (405, 580, 602, 632), Centroids: 503.5
Tracker ID: 4, Class: person,  Coordinates: (437, 156, 829, 644), Centroids: 633.0
Tracker ID: 4, Class: person,  Coordinates: (437, 156, 829, 644), Centroids: 633.0
Tracker ID: 21, Class: knife,  Coordinates: (211, 519, 433, 557), Centroids: 322.0
Tracker ID: 4, Class: person,  Coordinates: (437, 156, 829, 644), Centroids: 633.0
Tracker ID: 21, Class: knife,  Coordinates: (211, 519, 433, 557), Centroids: 322.0
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 602, 632), Centroids: 503.0
Tracker ID: 4, Class: person,  Coordinates: (435, 157, 832, 644), Centroids: 633.5
Tracker ID: 4, Class: person,  Coordinates: (435, 157, 832, 644), Centroids: 633.5
Tracker ID: 21, Class: knife,  Coordinates: (210, 519, 430, 557), Centroids: 320.0
