Frame #: 3, Time: 64.0, Tracker ID: 1, Class: spoon,  Coordinates: (387, 568, 644, 629), Centroids: (709.0, 882.5)
Frame #: 156, Time: 5280.166666666667, Tracker ID: 15, Class: knife,  Coordinates: (335, 517, 527, 581), Centroids: (598.5, 807.5)
Frame #: 156, Time: 5280.166666666667, Tracker ID: 2, Class: person,  Coordinates: (335, 0, 1266, 720), Centroids: (968.0, 360.0)
Frame #: 156, Time: 5280.166666666667, Tracker ID: 14, Class: dining table,  Coordinates: (76, 509, 433, 591), Centroids: (292.5, 804.5)
Frame #: 156, Time: 5280.166666666667, Tracker ID: 15, Class: knife,  Coordinates: (335, 517, 527, 581), Centroids: (598.5, 807.5)
Frame #: 156, Time: 5280.166666666667, Tracker ID: 16, Class: knife,  Coordinates: (359, 531, 697, 695), Centroids: (707.5, 878.5)
Frame #: 157, Time: 5312.066666666667, Tracker ID: 2, Class: person,  Coordinates: (321, 0, 1252, 717), Centroids: (947.0, 358.5)
Frame #: 157, Time: 5312.066666666667, Tracker ID: 2, Class: person,  Coordinates: (321, 0, 1252, 717), Centroids: (947.0, 358.5)
Frame #: 157, Time: 5312.066666666667, Tracker ID: 14, Class: dining table,  Coordinates: (71, 506, 433, 591), Centroids: (287.5, 801.5)
Frame #: 157, Time: 5312.066666666667, Tracker ID: 2, Class: person,  Coordinates: (321, 0, 1252, 717), Centroids: (947.0, 358.5)
Frame #: 157, Time: 5312.066666666667, Tracker ID: 14, Class: dining table,  Coordinates: (71, 506, 433, 591), Centroids: (287.5, 801.5)
Frame #: 157, Time: 5312.066666666667, Tracker ID: 15, Class: knife,  Coordinates: (336, 517, 524, 580), Centroids: (598.0, 807.0)
Frame #: 157, Time: 5312.066666666667, Tracker ID: 2, Class: person,  Coordinates: (321, 0, 1252, 717), Centroids: (947.0, 358.5)
Frame #: 157, Time: 5312.066666666667, Tracker ID: 14, Class: dining table,  Coordinates: (71, 506, 433, 591), Centroids: (287.5, 801.5)
Frame #: 157, Time: 5312.066666666667, Tracker ID: 15, Class: knife,  Coordinates: (336, 517, 524, 580), Centroids: (598.0, 807.0)
Frame #: 157, Time: 5312.066666666667, Tracker ID: 16, Class: knife,  Coordinates: (358, 531, 696, 695), Centroids: (706.0, 878.5)
Frame #: 158, Time: 5344.066666666667, Tracker ID: 2, Class: person,  Coordinates: (312, 0, 1250, 719), Centroids: (937.0, 359.5)
Frame #: 158, Time: 5344.066666666667, Tracker ID: 2, Class: person,  Coordinates: (312, 0, 1250, 719), Centroids: (937.0, 359.5)
Frame #: 158, Time: 5344.066666666667, Tracker ID: 9, Class: knife,  Coordinates: (81, 505, 414, 592), Centroids: (288.0, 801.0)
Frame #: 158, Time: 5344.066666666667, Tracker ID: 2, Class: person,  Coordinates: (312, 0, 1250, 719), Centroids: (937.0, 359.5)
Frame #: 158, Time: 5344.066666666667, Tracker ID: 9, Class: knife,  Coordinates: (81, 505, 414, 592), Centroids: (288.0, 801.0)
Frame #: 158, Time: 5344.066666666667, Tracker ID: 14, Class: dining table,  Coordinates: (69, 505, 436, 591), Centroids: (287.0, 800.5)
Frame #: 158, Time: 5344.066666666667, Tracker ID: 2, Class: person,  Coordinates: (312, 0, 1250, 719), Centroids: (937.0, 359.5)
Frame #: 158, Time: 5344.066666666667, Tracker ID: 9, Class: knife,  Coordinates: (81, 505, 414, 592), Centroids: (288.0, 801.0)
Frame #: 158, Time: 5344.066666666667, Tracker ID: 14, Class: dining table,  Coordinates: (69, 505, 436, 591), Centroids: (287.0, 800.5)
Frame #: 158, Time: 5344.066666666667, Tracker ID: 15, Class: knife,  Coordinates: (334, 518, 524, 580), Centroids: (596.0, 808.0)
Frame #: 158, Time: 5344.066666666667, Tracker ID: 2, Class: person,  Coordinates: (312, 0, 1250, 719), Centroids: (937.0, 359.5)
Frame #: 158, Time: 5344.066666666667, Tracker ID: 9, Class: knife,  Coordinates: (81, 505, 414, 592), Centroids: (288.0, 801.0)
Frame #: 158, Time: 5344.066666666667, Tracker ID: 14, Class: dining table,  Coordinates: (69, 505, 436, 591), Centroids: (287.0, 800.5)
Frame #: 158, Time: 5344.066666666667, Tracker ID: 15, Class: knife,  Coordinates: (334, 518, 524, 580), Centroids: (596.0, 808.0)
Frame #: 158, Time: 5344.066666666667, Tracker ID: 16, Class: knife,  Coordinates: (359, 531, 695, 695), Centroids: (706.5, 878.5)
Frame #: 159, Time: 5375.966666666667, Tracker ID: 2, Class: person,  Coordinates: (310, 0, 1248, 718), Centroids: (934.0, 359.0)
Frame #: 159, Time: 5375.966666666667, Tracker ID: 2, Class: person,  Coordinates: (310, 0, 1248, 718), Centroids: (934.0, 359.0)
Frame #: 159, Time: 5375.966666666667, Tracker ID: 9, Class: knife,  Coordinates: (80, 504, 417, 593), Centroids: (288.5, 800.5)
Frame #: 159, Time: 5375.966666666667, Tracker ID: 2, Class: person,  Coordinates: (310, 0, 1248, 718), Centroids: (934.0, 359.0)
Frame #: 159, Time: 5375.966666666667, Tracker ID: 9, Class: knife,  Coordinates: (80, 504, 417, 593), Centroids: (288.5, 800.5)
Frame #: 159, Time: 5375.966666666667, Tracker ID: 14, Class: dining table,  Coordinates: (87, 514, 417, 592), Centroids: (295.5, 810.0)
Frame #: 159, Time: 5375.966666666667, Tracker ID: 2, Class: person,  Coordinates: (310, 0, 1248, 718), Centroids: (934.0, 359.0)
Frame #: 159, Time: 5375.966666666667, Tracker ID: 9, Class: knife,  Coordinates: (80, 504, 417, 593), Centroids: (288.5, 800.5)
Frame #: 159, Time: 5375.966666666667, Tracker ID: 14, Class: dining table,  Coordinates: (87, 514, 417, 592), Centroids: (295.5, 810.0)
Frame #: 159, Time: 5375.966666666667, Tracker ID: 15, Class: knife,  Coordinates: (337, 518, 523, 580), Centroids: (598.5, 808.0)
Frame #: 159, Time: 5375.966666666667, Tracker ID: 2, Class: person,  Coordinates: (310, 0, 1248, 718), Centroids: (934.0, 359.0)
Frame #: 159, Time: 5375.966666666667, Tracker ID: 9, Class: knife,  Coordinates: (80, 504, 417, 593), Centroids: (288.5, 800.5)
Frame #: 159, Time: 5375.966666666667, Tracker ID: 14, Class: dining table,  Coordinates: (87, 514, 417, 592), Centroids: (295.5, 810.0)
Frame #: 159, Time: 5375.966666666667, Tracker ID: 15, Class: knife,  Coordinates: (337, 518, 523, 580), Centroids: (598.5, 808.0)
Frame #: 159, Time: 5375.966666666667, Tracker ID: 16, Class: knife,  Coordinates: (360, 531, 694, 694), Centroids: (707.0, 878.0)
Frame #: 160, Time: 5408.133333333334, Tracker ID: 2, Class: person,  Coordinates: (311, 3, 1246, 716), Centroids: (934.0, 361.0)
Frame #: 160, Time: 5408.133333333334, Tracker ID: 2, Class: person,  Coordinates: (311, 3, 1246, 716), Centroids: (934.0, 361.0)
Frame #: 160, Time: 5408.133333333334, Tracker ID: 14, Class: dining table,  Coordinates: (87, 514, 419, 592), Centroids: (296.5, 810.0)
Frame #: 160, Time: 5408.133333333334, Tracker ID: 2, Class: person,  Coordinates: (311, 3, 1246, 716), Centroids: (934.0, 361.0)
Frame #: 160, Time: 5408.133333333334, Tracker ID: 14, Class: dining table,  Coordinates: (87, 514, 419, 592), Centroids: (296.5, 810.0)
Frame #: 160, Time: 5408.133333333334, Tracker ID: 15, Class: knife,  Coordinates: (336, 518, 524, 580), Centroids: (598.0, 808.0)
Frame #: 160, Time: 5408.133333333334, Tracker ID: 2, Class: person,  Coordinates: (311, 3, 1246, 716), Centroids: (934.0, 361.0)
Frame #: 160, Time: 5408.133333333334, Tracker ID: 14, Class: dining table,  Coordinates: (87, 514, 419, 592), Centroids: (296.5, 810.0)
Frame #: 160, Time: 5408.133333333334, Tracker ID: 15, Class: knife,  Coordinates: (336, 518, 524, 580), Centroids: (598.0, 808.0)
Frame #: 160, Time: 5408.133333333334, Tracker ID: 16, Class: knife,  Coordinates: (360, 531, 694, 694), Centroids: (707.0, 878.0)
Frame #: 161, Time: 5440.133333333334, Tracker ID: 2, Class: person,  Coordinates: (313, 3, 1245, 714), Centroids: (935.5, 360.0)
Frame #: 161, Time: 5440.133333333334, Tracker ID: 2, Class: person,  Coordinates: (313, 3, 1245, 714), Centroids: (935.5, 360.0)
Frame #: 161, Time: 5440.133333333334, Tracker ID: 14, Class: dining table,  Coordinates: (85, 516, 412, 593), Centroids: (291.0, 812.5)
Frame #: 161, Time: 5440.133333333334, Tracker ID: 2, Class: person,  Coordinates: (313, 3, 1245, 714), Centroids: (935.5, 360.0)
Frame #: 161, Time: 5440.133333333334, Tracker ID: 14, Class: dining table,  Coordinates: (85, 516, 412, 593), Centroids: (291.0, 812.5)
Frame #: 161, Time: 5440.133333333334, Tracker ID: 15, Class: knife,  Coordinates: (336, 518, 524, 579), Centroids: (598.0, 807.5)
Frame #: 161, Time: 5440.133333333334, Tracker ID: 2, Class: person,  Coordinates: (313, 3, 1245, 714), Centroids: (935.5, 360.0)
Frame #: 161, Time: 5440.133333333334, Tracker ID: 14, Class: dining table,  Coordinates: (85, 516, 412, 593), Centroids: (291.0, 812.5)
Frame #: 161, Time: 5440.133333333334, Tracker ID: 15, Class: knife,  Coordinates: (336, 518, 524, 579), Centroids: (598.0, 807.5)
Frame #: 161, Time: 5440.133333333334, Tracker ID: 16, Class: knife,  Coordinates: (360, 531, 694, 694), Centroids: (707.0, 878.0)
Frame #: 162, Time: 5472.033333333334, Tracker ID: 2, Class: person,  Coordinates: (310, 3, 1247, 715), Centroids: (933.5, 360.5)
Frame #: 162, Time: 5472.033333333334, Tracker ID: 2, Class: person,  Coordinates: (310, 3, 1247, 715), Centroids: (933.5, 360.5)
Frame #: 162, Time: 5472.033333333334, Tracker ID: 14, Class: dining table,  Coordinates: (85, 516, 413, 593), Centroids: (291.5, 812.5)
Frame #: 162, Time: 5472.033333333334, Tracker ID: 2, Class: person,  Coordinates: (310, 3, 1247, 715), Centroids: (933.5, 360.5)
Frame #: 162, Time: 5472.033333333334, Tracker ID: 14, Class: dining table,  Coordinates: (85, 516, 413, 593), Centroids: (291.5, 812.5)
Frame #: 162, Time: 5472.033333333334, Tracker ID: 15, Class: knife,  Coordinates: (335, 518, 524, 579), Centroids: (597.0, 807.5)
Frame #: 162, Time: 5472.033333333334, Tracker ID: 2, Class: person,  Coordinates: (310, 3, 1247, 715), Centroids: (933.5, 360.5)
Frame #: 162, Time: 5472.033333333334, Tracker ID: 14, Class: dining table,  Coordinates: (85, 516, 413, 593), Centroids: (291.5, 812.5)
Frame #: 162, Time: 5472.033333333334, Tracker ID: 15, Class: knife,  Coordinates: (335, 518, 524, 579), Centroids: (597.0, 807.5)
Frame #: 162, Time: 5472.033333333334, Tracker ID: 16, Class: knife,  Coordinates: (362, 532, 692, 693), Centroids: (708.0, 878.5)
Frame #: 163, Time: 5504.0, Tracker ID: 2, Class: person,  Coordinates: (313, 5, 1246, 714), Centroids: (936.0, 362.0)
Frame #: 163, Time: 5504.0, Tracker ID: 2, Class: person,  Coordinates: (313, 5, 1246, 714), Centroids: (936.0, 362.0)
Frame #: 163, Time: 5504.0, Tracker ID: 15, Class: knife,  Coordinates: (335, 518, 525, 580), Centroids: (597.5, 808.0)
Frame #: 163, Time: 5504.0, Tracker ID: 2, Class: person,  Coordinates: (313, 5, 1246, 714), Centroids: (936.0, 362.0)
Frame #: 163, Time: 5504.0, Tracker ID: 15, Class: knife,  Coordinates: (335, 518, 525, 580), Centroids: (597.5, 808.0)
Frame #: 163, Time: 5504.0, Tracker ID: 16, Class: knife,  Coordinates: (362, 532, 693, 693), Centroids: (708.5, 878.5)
Frame #: 164, Time: 5536.066666666667, Tracker ID: 2, Class: person,  Coordinates: (314, 4, 1246, 713), Centroids: (937.0, 360.5)
Frame #: 164, Time: 5536.066666666667, Tracker ID: 2, Class: person,  Coordinates: (314, 4, 1246, 713), Centroids: (937.0, 360.5)
Frame #: 164, Time: 5536.066666666667, Tracker ID: 15, Class: knife,  Coordinates: (335, 518, 524, 580), Centroids: (597.0, 808.0)
Frame #: 164, Time: 5536.066666666667, Tracker ID: 2, Class: person,  Coordinates: (314, 4, 1246, 713), Centroids: (937.0, 360.5)
Frame #: 164, Time: 5536.066666666667, Tracker ID: 15, Class: knife,  Coordinates: (335, 518, 524, 580), Centroids: (597.0, 808.0)
Frame #: 164, Time: 5536.066666666667, Tracker ID: 16, Class: knife,  Coordinates: (362, 532, 693, 693), Centroids: (708.5, 878.5)
Frame #: 165, Time: 5568.233333333334, Tracker ID: 2, Class: person,  Coordinates: (314, 4, 1247, 712), Centroids: (937.5, 360.0)
Frame #: 165, Time: 5568.233333333334, Tracker ID: 2, Class: person,  Coordinates: (314, 4, 1247, 712), Centroids: (937.5, 360.0)
Frame #: 165, Time: 5568.233333333334, Tracker ID: 15, Class: knife,  Coordinates: (334, 519, 525, 580), Centroids: (596.5, 809.0)
Frame #: 165, Time: 5568.233333333334, Tracker ID: 2, Class: person,  Coordinates: (314, 4, 1247, 712), Centroids: (937.5, 360.0)
Frame #: 165, Time: 5568.233333333334, Tracker ID: 15, Class: knife,  Coordinates: (334, 519, 525, 580), Centroids: (596.5, 809.0)
Frame #: 165, Time: 5568.233333333334, Tracker ID: 16, Class: knife,  Coordinates: (362, 532, 693, 693), Centroids: (708.5, 878.5)
Frame #: 166, Time: 5616.000000000001, Tracker ID: 2, Class: person,  Coordinates: (311, 4, 1247, 714), Centroids: (934.5, 361.0)
Frame #: 166, Time: 5616.000000000001, Tracker ID: 2, Class: person,  Coordinates: (311, 4, 1247, 714), Centroids: (934.5, 361.0)
Frame #: 166, Time: 5616.000000000001, Tracker ID: 15, Class: knife,  Coordinates: (335, 519, 524, 580), Centroids: (597.0, 809.0)
Frame #: 166, Time: 5616.000000000001, Tracker ID: 2, Class: person,  Coordinates: (311, 4, 1247, 714), Centroids: (934.5, 361.0)
Frame #: 166, Time: 5616.000000000001, Tracker ID: 15, Class: knife,  Coordinates: (335, 519, 524, 580), Centroids: (597.0, 809.0)
Frame #: 166, Time: 5616.000000000001, Tracker ID: 16, Class: knife,  Coordinates: (364, 533, 691, 692), Centroids: (709.5, 879.0)
Frame #: 167, Time: 5648.1, Tracker ID: 2, Class: person,  Coordinates: (309, 3, 1248, 716), Centroids: (933.0, 361.0)
Frame #: 167, Time: 5648.1, Tracker ID: 2, Class: person,  Coordinates: (309, 3, 1248, 716), Centroids: (933.0, 361.0)
Frame #: 167, Time: 5648.1, Tracker ID: 15, Class: knife,  Coordinates: (332, 519, 524, 580), Centroids: (594.0, 809.0)
Frame #: 167, Time: 5648.1, Tracker ID: 2, Class: person,  Coordinates: (309, 3, 1248, 716), Centroids: (933.0, 361.0)
Frame #: 167, Time: 5648.1, Tracker ID: 15, Class: knife,  Coordinates: (332, 519, 524, 580), Centroids: (594.0, 809.0)
Frame #: 167, Time: 5648.1, Tracker ID: 16, Class: knife,  Coordinates: (362, 532, 692, 693), Centroids: (708.0, 878.5)
Frame #: 168, Time: 5680.000000000001, Tracker ID: 2, Class: person,  Coordinates: (308, 3, 1250, 717), Centroids: (933.0, 361.5)
Frame #: 168, Time: 5680.000000000001, Tracker ID: 2, Class: person,  Coordinates: (308, 3, 1250, 717), Centroids: (933.0, 361.5)
Frame #: 168, Time: 5680.000000000001, Tracker ID: 15, Class: knife,  Coordinates: (332, 519, 524, 580), Centroids: (594.0, 809.0)
Frame #: 168, Time: 5680.000000000001, Tracker ID: 2, Class: person,  Coordinates: (308, 3, 1250, 717), Centroids: (933.0, 361.5)
Frame #: 168, Time: 5680.000000000001, Tracker ID: 15, Class: knife,  Coordinates: (332, 519, 524, 580), Centroids: (594.0, 809.0)
Frame #: 168, Time: 5680.000000000001, Tracker ID: 16, Class: knife,  Coordinates: (362, 532, 693, 693), Centroids: (708.5, 878.5)
Frame #: 169, Time: 5712.066666666667, Tracker ID: 2, Class: person,  Coordinates: (311, 7, 1247, 714), Centroids: (934.5, 364.0)
Frame #: 169, Time: 5712.066666666667, Tracker ID: 2, Class: person,  Coordinates: (311, 7, 1247, 714), Centroids: (934.5, 364.0)
Frame #: 169, Time: 5712.066666666667, Tracker ID: 14, Class: dining table,  Coordinates: (89, 524, 372, 591), Centroids: (275.0, 819.5)
Frame #: 169, Time: 5712.066666666667, Tracker ID: 2, Class: person,  Coordinates: (311, 7, 1247, 714), Centroids: (934.5, 364.0)
Frame #: 169, Time: 5712.066666666667, Tracker ID: 14, Class: dining table,  Coordinates: (89, 524, 372, 591), Centroids: (275.0, 819.5)
Frame #: 169, Time: 5712.066666666667, Tracker ID: 15, Class: knife,  Coordinates: (333, 519, 524, 580), Centroids: (595.0, 809.0)
Frame #: 169, Time: 5712.066666666667, Tracker ID: 2, Class: person,  Coordinates: (311, 7, 1247, 714), Centroids: (934.5, 364.0)
Frame #: 169, Time: 5712.066666666667, Tracker ID: 14, Class: dining table,  Coordinates: (89, 524, 372, 591), Centroids: (275.0, 819.5)
Frame #: 169, Time: 5712.066666666667, Tracker ID: 15, Class: knife,  Coordinates: (333, 519, 524, 580), Centroids: (595.0, 809.0)
Frame #: 169, Time: 5712.066666666667, Tracker ID: 16, Class: knife,  Coordinates: (362, 532, 693, 693), Centroids: (708.5, 878.5)
Frame #: 170, Time: 5744.2, Tracker ID: 2, Class: person,  Coordinates: (311, 5, 1248, 713), Centroids: (935.0, 361.5)
Frame #: 170, Time: 5744.2, Tracker ID: 2, Class: person,  Coordinates: (311, 5, 1248, 713), Centroids: (935.0, 361.5)
Frame #: 170, Time: 5744.2, Tracker ID: 14, Class: dining table,  Coordinates: (92, 525, 366, 590), Centroids: (275.0, 820.0)
Frame #: 170, Time: 5744.2, Tracker ID: 2, Class: person,  Coordinates: (311, 5, 1248, 713), Centroids: (935.0, 361.5)
Frame #: 170, Time: 5744.2, Tracker ID: 14, Class: dining table,  Coordinates: (92, 525, 366, 590), Centroids: (275.0, 820.0)
Frame #: 170, Time: 5744.2, Tracker ID: 15, Class: knife,  Coordinates: (334, 519, 523, 580), Centroids: (595.5, 809.0)
Frame #: 170, Time: 5744.2, Tracker ID: 2, Class: person,  Coordinates: (311, 5, 1248, 713), Centroids: (935.0, 361.5)
Frame #: 170, Time: 5744.2, Tracker ID: 14, Class: dining table,  Coordinates: (92, 525, 366, 590), Centroids: (275.0, 820.0)
Frame #: 170, Time: 5744.2, Tracker ID: 15, Class: knife,  Coordinates: (334, 519, 523, 580), Centroids: (595.5, 809.0)
Frame #: 170, Time: 5744.2, Tracker ID: 16, Class: knife,  Coordinates: (360, 531, 695, 694), Centroids: (707.5, 878.0)
Frame #: 171, Time: 5776.233333333334, Tracker ID: 2, Class: person,  Coordinates: (306, 5, 1250, 717), Centroids: (931.0, 363.5)
Frame #: 171, Time: 5776.233333333334, Tracker ID: 2, Class: person,  Coordinates: (306, 5, 1250, 717), Centroids: (931.0, 363.5)
Frame #: 171, Time: 5776.233333333334, Tracker ID: 14, Class: dining table,  Coordinates: (91, 524, 377, 590), Centroids: (279.5, 819.0)
Frame #: 171, Time: 5776.233333333334, Tracker ID: 2, Class: person,  Coordinates: (306, 5, 1250, 717), Centroids: (931.0, 363.5)
Frame #: 171, Time: 5776.233333333334, Tracker ID: 14, Class: dining table,  Coordinates: (91, 524, 377, 590), Centroids: (279.5, 819.0)
Frame #: 171, Time: 5776.233333333334, Tracker ID: 15, Class: knife,  Coordinates: (334, 519, 523, 580), Centroids: (595.5, 809.0)
Frame #: 171, Time: 5776.233333333334, Tracker ID: 2, Class: person,  Coordinates: (306, 5, 1250, 717), Centroids: (931.0, 363.5)
Frame #: 171, Time: 5776.233333333334, Tracker ID: 14, Class: dining table,  Coordinates: (91, 524, 377, 590), Centroids: (279.5, 819.0)
Frame #: 171, Time: 5776.233333333334, Tracker ID: 15, Class: knife,  Coordinates: (334, 519, 523, 580), Centroids: (595.5, 809.0)
Frame #: 171, Time: 5776.233333333334, Tracker ID: 16, Class: knife,  Coordinates: (360, 531, 694, 694), Centroids: (707.0, 878.0)
Frame #: 172, Time: 5808.166666666667, Tracker ID: 2, Class: person,  Coordinates: (306, 5, 1251, 717), Centroids: (931.5, 363.5)
Frame #: 172, Time: 5808.166666666667, Tracker ID: 2, Class: person,  Coordinates: (306, 5, 1251, 717), Centroids: (931.5, 363.5)
Frame #: 172, Time: 5808.166666666667, Tracker ID: 14, Class: dining table,  Coordinates: (90, 522, 392, 592), Centroids: (286.0, 818.0)
Frame #: 172, Time: 5808.166666666667, Tracker ID: 2, Class: person,  Coordinates: (306, 5, 1251, 717), Centroids: (931.5, 363.5)
Frame #: 172, Time: 5808.166666666667, Tracker ID: 14, Class: dining table,  Coordinates: (90, 522, 392, 592), Centroids: (286.0, 818.0)
Frame #: 172, Time: 5808.166666666667, Tracker ID: 15, Class: knife,  Coordinates: (333, 520, 523, 579), Centroids: (594.5, 809.5)
Frame #: 172, Time: 5808.166666666667, Tracker ID: 2, Class: person,  Coordinates: (306, 5, 1251, 717), Centroids: (931.5, 363.5)
Frame #: 172, Time: 5808.166666666667, Tracker ID: 14, Class: dining table,  Coordinates: (90, 522, 392, 592), Centroids: (286.0, 818.0)
Frame #: 172, Time: 5808.166666666667, Tracker ID: 15, Class: knife,  Coordinates: (333, 520, 523, 579), Centroids: (594.5, 809.5)
Frame #: 172, Time: 5808.166666666667, Tracker ID: 16, Class: knife,  Coordinates: (360, 531, 693, 694), Centroids: (706.5, 878.0)
